PU_Borough,PU_Zone,pickup_hour,trip_count,avg_fare,avg_distance,avg_duration_min
Manhattan,Manhattanville,7,604,20.75,4.23,20.17
Manhattan,Hamilton Heights,18,604,22.98,4.86,26.11
Brooklyn,Coney Island,7,604,44.19,11.89,69.19
Bronx,Williamsbridge/Olinville,6,603,44.73,13.25,62.26
Brooklyn,Brooklyn Heights,11,603,29.65,6.41,38.62
Manhattan,Hamilton Heights,16,602,22.69,4.79,27.66
Brooklyn,Flatlands,11,602,32.52,7.62,47.52
Brooklyn,Boerum Hill,16,600,29.13,6.3,44.05
Manhattan,Alphabet City,10,599,21.14,3.93,22.73
Manhattan,Hamilton Heights,17,598,22.55,4.66,27.1
Brooklyn,East Flatbush/Farragut,7,598,33.86,8.13,59.9
Brooklyn,Prospect-Lefferts Gardens,7,597,32.65,7.76,55.28
Brooklyn,Boerum Hill,15,595,30.39,6.71,46.34
Manhattan,Upper East Side North,2,595,12.41,2.17,8.87
Brooklyn,Boerum Hill,17,594,25.54,5.19,35.32
Manhattan,Stuy Town/Peter Cooper Village,7,594,16.91,3.01,15.57
Brooklyn,Fort Greene,10,594,26.27,5.17,34.68
Manhattan,Manhattanville,15,592,21.12,4.11,24.93
Brooklyn,Prospect-Lefferts Gardens,15,592,29.76,6.91,49.84
Manhattan,Stuy Town/Peter Cooper Village,23,592,14.85,2.4,12.85
Queens,East Elmhurst,7,590,45.16,9.99,40.65
Brooklyn,Flatlands,12,589,32.8,7.84,49.0
Queens,Long Island City/Hunters Point,17,589,50.63,7.17,35.45
Brooklyn,Stuyvesant Heights,13,588,29.91,6.84,46.65
Manhattan,Bloomingdale,6,585,17.64,3.55,13.79
Brooklyn,Downtown Brooklyn/MetroTech,11,584,30.12,6.26,31.71
Brooklyn,Coney Island,12,581,41.07,11.19,54.9
Brooklyn,Fort Greene,18,581,23.78,4.89,28.87
Queens,Astoria,9,581,25.26,4.27,26.08
Brooklyn,Starrett City,9,581,34.62,8.56,47.03
Manhattan,Central Park,1,581,13.81,2.39,10.62
Brooklyn,Bedford,9,580,27.38,6.03,41.58
Brooklyn,Boerum Hill,14,580,28.76,6.23,41.2
Manhattan,Manhattanville,18,578,17.21,3.15,18.01
Manhattan,Manhattan Valley,5,578,23.67,5.19,16.28
Brooklyn,Williamsburg (North Side),23,578,19.85,3.5,16.24
Brooklyn,Park Slope,11,576,28.99,6.02,41.02
Queens,Long Island City/Hunters Point,13,575,53.76,7.8,31.14
Brooklyn,Brownsville,14,574,31.85,7.49,49.71
Manhattan,Lincoln Square West,1,574,15.05,2.68,11.62
Manhattan,Manhattanville,9,573,21.02,4.06,22.56
Brooklyn,Coney Island,11,572,42.89,11.66,58.1
Bronx,University Heights/Morris Heights,8,572,34.56,8.73,51.44
Queens,Astoria,14,570,21.74,3.64,23.84
Queens,Sunnyside,6,569,43.34,6.18,18.61
Bronx,East Concourse/Concourse Village,6,569,34.92,8.99,47.16
Brooklyn,Bedford,10,568,27.2,5.75,38.6
Brooklyn,Bedford,13,567,29.09,6.5,44.82
Manhattan,Central Harlem North,21,566,23.05,5.23,23.69
Queens,Astoria,13,565,23.16,4.07,26.77
Manhattan,Upper West Side North,2,564,14.66,2.75,10.02
Manhattan,Alphabet City,9,564,21.59,3.98,24.59
Manhattan,Upper West Side South,3,562,17.7,3.62,11.41
Brooklyn,Canarsie,14,562,34.12,7.25,48.45
Queens,Astoria,8,560,25.2,4.12,27.09
Manhattan,SoHo,4,559,18.55,3.69,13.17
Brooklyn,Brownsville,6,559,40.26,10.79,64.33
Queens,Baisley Park,6,558,54.15,13.01,63.06
Brooklyn,East Flatbush/Remsen Village,11,558,29.39,6.29,43.61
Manhattan,Seaport,2,557,18.82,3.65,13.24
Manhattan,Alphabet City,17,557,19.35,3.41,21.34
Brooklyn,Brooklyn Heights,18,556,24.58,4.83,27.78
Bronx,Soundview/Castle Hill,7,552,36.64,10.07,56.43
Brooklyn,Flatlands,6,551,42.32,11.73,70.62
Brooklyn,Stuyvesant Heights,14,550,29.3,6.41,48.68
Brooklyn,Park Slope,16,549,27.64,5.76,44.6
Bronx,Mott Haven/Port Morris,8,548,31.97,7.29,44.06
Manhattan,Manhattanville,8,547,21.15,4.32,23.1
Brooklyn,Flatlands,13,547,30.08,6.72,45.25
Manhattan,Battery Park,15,546,26.72,4.62,24.19
Manhattan,World Trade Center,1,545,21.33,4.26,15.64
Bronx,Co-Op City,7,545,43.95,12.93,70.23
Brooklyn,Boerum Hill,11,544,28.16,6.02,38.97
Manhattan,Manhattanville,13,543,20.99,4.19,22.92
Queens,Hammels/Arverne,7,542,48.32,14.86,78.63
Brooklyn,Crown Heights South,8,541,27.04,5.7,45.26
Brooklyn,East Flatbush/Remsen Village,7,540,33.97,8.34,61.58
Manhattan,Clinton West,4,540,19.33,3.81,12.67
Brooklyn,Boerum Hill,13,540,28.3,5.95,40.93
Brooklyn,DUMBO/Vinegar Hill,14,539,26.33,4.83,23.96
Queens,Astoria,15,539,23.26,4.15,27.85
Bronx,Mott Haven/Port Morris,7,539,31.26,7.28,43.19
Manhattan,Financial District North,3,539,23.07,4.9,14.91
Queens,Long Island City/Hunters Point,12,538,51.75,7.17,27.22
Queens,Astoria,12,537,24.16,4.48,27.76
Brooklyn,Park Slope,13,536,26.95,5.49,38.77
Brooklyn,East Flatbush/Remsen Village,12,535,29.47,6.39,43.85
Brooklyn,Bay Ridge,11,535,37.28,9.9,51.5
Brooklyn,East New York/Pennsylvania Avenue,9,534,32.06,7.39,43.97
Brooklyn,Williamsburg (North Side),2,534,21.53,3.85,15.28
Brooklyn,DUMBO/Vinegar Hill,15,533,27.0,4.92,25.12
Bronx,East Concourse/Concourse Village,10,532,31.36,7.45,46.23
Brooklyn,DUMBO/Vinegar Hill,16,531,27.49,4.86,26.06
Manhattan,Stuy Town/Peter Cooper Village,0,530,14.8,2.47,12.37
Bronx,Mott Haven/Port Morris,9,529,30.07,6.96,38.79
Brooklyn,Park Slope,12,528,28.2,5.92,40.49
Manhattan,Alphabet City,8,528,22.85,4.6,25.72
Manhattan,Battery Park,13,527,23.88,4.11,21.02
Brooklyn,Coney Island,6,525,48.07,13.93,65.65
Brooklyn,Flatbush/Ditmas Park,15,524,30.16,6.53,48.75
Brooklyn,East Flatbush/Remsen Village,13,524,29.06,6.09,44.65
Manhattan,East Harlem North,5,524,23.23,4.95,20.21
Manhattan,East Harlem South,1,524,12.92,2.28,9.03
Manhattan,Alphabet City,12,523,19.79,3.51,23.24
Brooklyn,Park Slope,14,523,27.88,5.8,41.74
Brooklyn,East Flatbush/Farragut,12,521,29.42,6.52,43.3
Brooklyn,DUMBO/Vinegar Hill,17,521,26.74,4.84,25.98
Manhattan,Alphabet City,11,521,21.68,4.3,25.08
Brooklyn,Fort Greene,21,520,22.96,4.79,21.22
Manhattan,Greenwich Village South,6,520,16.79,3.14,11.44
Bronx,University Heights/Morris Heights,9,520,34.43,8.57,47.83
Brooklyn,DUMBO/Vinegar Hill,18,519,24.38,4.49,23.51
Brooklyn,Fort Greene,9,518,25.95,4.89,33.04
Brooklyn,Fort Greene,19,518,23.54,4.94,26.93
Manhattan,Battery Park,16,516,27.08,4.73,23.89
Brooklyn,Fort Greene,8,516,25.83,5.12,34.79
Bronx,Soundview/Castle Hill,10,516,35.67,9.11,47.05
Brooklyn,Bushwick South,9,514,29.4,6.39,42.67
Bronx,Co-Op City,9,513,43.74,12.54,58.74
Brooklyn,Stuyvesant Heights,6,511,35.13,9.5,53.76
Manhattan,Manhattanville,12,511,20.87,4.18,21.4
Manhattan,Upper East Side North,4,510,24.1,5.54,13.51
Brooklyn,Crown Heights North,18,510,32.14,7.93,47.95
Bronx,Parkchester,8,509,36.06,10.14,56.86
Brooklyn,Bay Ridge,12,508,36.38,9.37,47.63
Manhattan,Clinton West,3,507,16.33,3.13,11.39
Manhattan,East Harlem North,0,506,15.36,2.73,10.23
Manhattan,Manhattanville,10,505,21.0,4.03,22.32
Brooklyn,Flatlands,14,504,29.94,6.53,46.65
Bronx,Co-Op City,10,504,43.45,12.42,58.18
Brooklyn,Williamsburg (North Side),22,503,19.61,3.44,16.4
Manhattan,Two Bridges/Seward Park,2,502,17.79,3.22,13.85
Brooklyn,Brooklyn Heights,10,502,27.91,5.77,34.01
Queens,Forest Hills,9,502,35.47,8.84,51.17
Brooklyn,Ocean Hill,11,501,32.88,7.4,46.15
Brooklyn,Bedford,11,501,28.19,6.09,44.87
Brooklyn,DUMBO/Vinegar Hill,13,501,25.52,4.64,22.49
Queens,LaGuardia Airport,6,501,43.91,9.72,26.24
Brooklyn,Park Slope,15,500,27.55,5.76,43.06
Queens,South Ozone Park,16,499,64.32,7.63,33.42
Queens,Long Island City/Hunters Point,11,498,50.67,6.95,27.13
Queens,Sunnyside,19,498,41.83,6.29,27.29
Brooklyn,Bedford,14,498,29.19,6.64,48.83
Brooklyn,Clinton Hill,8,497,28.32,6.48,45.17
Queens,Saint Albans,6,497,48.44,14.63,76.04
Brooklyn,Bushwick South,10,497,28.9,6.27,43.29
Brooklyn,Ocean Hill,12,496,33.95,8.12,46.43
Brooklyn,Starrett City,12,493,33.54,7.98,44.87
Brooklyn,Starrett City,8,493,35.99,9.08,55.96
Manhattan,Morningside Heights,1,493,13.45,2.26,10.11
Brooklyn,Park Slope,17,492,26.15,5.44,39.32
Bronx,Morrisania/Melrose,6,492,37.76,10.41,54.02
Manhattan,Battery Park,14,492,24.89,4.31,21.9
Brooklyn,Clinton Hill,12,491,28.74,6.48,41.88
Manhattan,Greenwich Village North,5,490,20.25,4.24,12.96
Manhattan,UN/Turtle Bay South,3,488,22.43,4.71,11.88
Queens,South Ozone Park,13,485,57.45,7.82,32.34
Brooklyn,Clinton Hill,9,485,28.51,6.16,42.84
Queens,Astoria,10,485,24.3,4.41,26.73
Manhattan,Washington Heights South,19,484,25.29,5.39,23.72
Queens,Springfield Gardens North,6,483,44.45,12.85,69.92
Queens,Astoria,11,483,24.81,4.53,26.78
Queens,Forest Hills,7,483,39.73,9.61,52.52
Manhattan,Meatpacking/West Village West,6,483,25.69,6.16,17.42
Brooklyn,Downtown Brooklyn/MetroTech,19,483,23.12,4.48,22.18
Brooklyn,Starrett City,11,482,35.68,8.39,48.19
Queens,Far Rockaway,9,482,52.24,16.54,77.48
Manhattan,Manhattanville,11,482,20.46,3.94,21.72
Brooklyn,East Flatbush/Farragut,11,482,30.53,6.81,45.04
Manhattan,Financial District South,7,481,24.51,5.15,18.82
Brooklyn,Downtown Brooklyn/MetroTech,10,481,29.37,5.95,28.34
Bronx,Parkchester,6,480,39.12,11.05,57.72
Brooklyn,Bay Ridge,13,480,36.46,9.08,45.73
Brooklyn,Boerum Hill,18,479,21.2,3.96,24.79
Bronx,Williamsbridge/Olinville,8,478,43.06,12.71,64.65
Queens,Hammels/Arverne,8,478,49.7,15.21,74.32
Bronx,Woodlawn/Wakefield,6,476,45.04,13.41,62.68
Queens,Long Island City/Queens Plaza,15,476,26.09,4.36,29.33
Manhattan,Yorkville East,1,474,14.31,2.49,9.75
Queens,Long Island City/Hunters Point,18,474,43.17,6.0,27.99
Brooklyn,Clinton Hill,10,474,28.68,6.61,42.39
Manhattan,Bloomingdale,0,472,13.56,2.27,10.54
Manhattan,Seaport,8,472,24.05,4.65,19.9
Queens,Long Island City/Queens Plaza,16,471,24.71,4.04,26.92
Queens,Long Island City/Queens Plaza,17,471,25.27,4.23,26.52
Queens,South Ozone Park,15,469,69.08,6.34,26.5
Brooklyn,Midwood,13,469,28.05,5.86,40.6
Queens,Jackson Heights,11,467,44.46,5.72,30.64
Brooklyn,Bedford,12,466,27.99,5.99,43.64
Bronx,Parkchester,7,466,38.15,10.63,60.93
Manhattan,Hudson Sq,6,465,21.06,4.36,13.51
Brooklyn,Crown Heights South,12,465,28.33,6.12,44.38
Brooklyn,East New York/Pennsylvania Avenue,8,465,34.41,8.51,52.29
Manhattan,Alphabet City,13,464,21.05,3.84,23.72
Queens,Jackson Heights,8,463,38.35,5.56,35.56
Queens,Jackson Heights,12,462,43.73,5.26,26.31
Brooklyn,East Flatbush/Farragut,6,461,37.04,9.65,59.19
Queens,Long Island City/Hunters Point,8,461,49.29,7.17,30.12
Brooklyn,East New York/Pennsylvania Avenue,10,460,34.37,8.16,46.3
Brooklyn,Stuyvesant Heights,16,459,32.12,7.5,56.26
Brooklyn,Bushwick South,14,458,29.21,6.52,49.4
Brooklyn,Brooklyn Heights,9,458,28.18,5.79,31.33
Queens,Far Rockaway,10,458,52.35,16.33,75.24
Queens,Long Island City/Queens Plaza,10,457,19.59,2.81,15.88
Queens,Jamaica,17,456,42.73,10.51,53.48
Bronx,East Tremont,7,456,36.81,10.25,57.33
Brooklyn,Sheepshead Bay,11,456,38.8,9.03,51.33
Brooklyn,Downtown Brooklyn/MetroTech,9,456,26.86,5.46,26.93
Manhattan,Financial District North,6,456,31.48,7.55,23.19
Queens,Long Island City/Hunters Point,10,455,49.41,7.37,28.11
Manhattan,Washington Heights North,13,452,27.01,5.92,29.58
Brooklyn,Midwood,12,452,30.46,6.67,45.44
Queens,Jamaica,15,452,41.39,10.09,55.44
Brooklyn,Boerum Hill,10,451,27.94,6.03,37.08
Manhattan,Washington Heights North,9,451,33.45,8.25,40.87
Brooklyn,Park Slope,10,450,27.27,5.52,39.07
Brooklyn,Stuyvesant Heights,15,450,29.88,6.61,50.49
Queens,Saint Albans,7,450,43.69,13.0,75.21
Manhattan,Manhattan Valley,1,447,15.09,2.67,11.41
Manhattan,Battery Park,12,446,24.68,4.31,21.27
Brooklyn,Ocean Hill,7,445,34.05,8.58,56.33
Brooklyn,Clinton Hill,11,444,29.0,6.52,43.37
Brooklyn,Bushwick South,11,444,28.81,6.12,43.59
Brooklyn,Clinton Hill,17,443,30.54,7.38,51.94
Manhattan,Washington Heights South,20,442,24.97,5.54,22.25
Queens,Long Island City/Queens Plaza,7,442,28.47,3.83,19.22
Manhattan,Hamilton Heights,19,441,21.72,4.6,20.98
Brooklyn,Flatbush/Ditmas Park,17,441,32.53,7.46,52.94
Brooklyn,Bushwick South,8,441,29.47,6.69,46.17
Brooklyn,Prospect-Lefferts Gardens,17,441,29.94,6.93,47.34
Bronx,Williamsbridge/Olinville,7,441,43.51,12.64,68.1
Brooklyn,Bay Ridge,10,441,37.55,9.62,48.99
Manhattan,Washington Heights North,12,440,29.47,6.57,33.44
Brooklyn,East Flatbush/Remsen Village,14,439,30.15,6.79,46.18
Brooklyn,Sheepshead Bay,9,439,37.73,8.78,49.99
Bronx,East Tremont,8,439,34.48,8.67,49.49
Brooklyn,Park Slope,9,438,28.03,5.57,37.51
Queens,Baisley Park,15,437,70.14,13.31,55.04
Brooklyn,Bushwick South,12,437,28.84,6.03,42.11
Manhattan,Central Harlem,5,436,28.59,7.03,29.72
Queens,South Ozone Park,14,435,66.57,5.99,25.48
Queens,South Ozone Park,12,435,55.38,8.78,39.41
Brooklyn,Park Slope,22,434,27.29,4.95,22.58
Manhattan,Alphabet City,16,434,20.07,3.68,24.01
Queens,Far Rockaway,8,434,51.19,16.32,79.02
Brooklyn,Ocean Hill,13,433,32.02,7.48,47.6
Brooklyn,Clinton Hill,7,433,30.83,7.22,44.88
Brooklyn,East Flatbush/Remsen Village,6,433,36.4,9.62,58.76
Queens,Hammels/Arverne,6,433,53.61,16.74,81.35
Manhattan,Stuy Town/Peter Cooper Village,1,433,15.55,2.7,12.43
Brooklyn,Crown Heights South,10,431,28.35,6.06,43.46
Queens,Astoria,16,430,24.62,4.54,31.52
Manhattan,Washington Heights North,8,430,30.79,7.17,41.21
Brooklyn,Bushwick South,13,430,29.11,6.35,43.37
Queens,Jamaica,7,430,45.03,12.37,67.24
Queens,Jackson Heights,7,429,38.08,5.63,34.27
Brooklyn,Coney Island,13,428,40.23,10.26,54.68
Queens,Long Island City/Queens Plaza,11,428,23.16,3.65,20.04
Queens,Saint Albans,8,428,44.53,13.44,69.4
Queens,Astoria,7,428,27.19,4.81,28.35
Manhattan,Chinatown,1,428,18.11,3.26,14.88
Brooklyn,Park Slope,21,428,25.04,4.92,23.29
Queens,Jackson Heights,13,426,47.38,5.06,24.66
Brooklyn,Ocean Hill,6,425,38.11,10.57,57.77
Bronx,East Concourse/Concourse Village,13,425,31.3,7.22,44.61
Brooklyn,Boerum Hill,19,424,22.16,4.59,24.61
Bronx,Williamsbridge/Olinville,9,424,43.18,12.32,58.31
Manhattan,Washington Heights North,14,424,27.93,6.57,35.0
Brooklyn,Clinton Hill,16,424,31.06,7.59,55.74
Bronx,East Concourse/Concourse Village,11,423,32.04,7.87,47.53
Brooklyn,Flatbush/Ditmas Park,16,423,32.77,7.89,54.89
Queens,Baisley Park,14,423,62.32,11.8,46.47
Manhattan,Clinton West,5,421,21.16,4.67,16.47
Bronx,West Concourse,7,421,34.61,8.63,50.37
Manhattan,Greenwich Village South,5,420,17.82,3.48,11.86
Brooklyn,East Flatbush/Farragut,13,420,27.87,5.81,40.84
Manhattan,Morningside Heights,5,420,22.96,5.07,17.25
Queens,Long Island City/Hunters Point,9,419,45.83,6.49,27.11
Bronx,Morrisania/Melrose,7,419,32.11,8.1,51.55
Manhattan,Central Harlem North,5,418,29.35,7.12,32.0
Queens,Jamaica,6,418,45.61,12.23,56.62
Manhattan,Manhattanville,19,418,17.29,3.13,16.32
Manhattan,Central Harlem North,22,417,20.09,4.18,18.56
Manhattan,Hamilton Heights,6,417,26.26,6.17,27.96
Queens,Astoria,6,417,27.45,5.19,25.43
Brooklyn,Fort Greene,20,416,21.6,4.25,21.13
Queens,Forest Hills,10,415,35.64,8.74,50.6
Brooklyn,Clinton Hill,13,415,28.27,6.25,42.21
Bronx,Parkchester,9,414,37.41,10.55,56.1
Brooklyn,Midwood,11,414,32.55,7.83,48.8
Brooklyn,Bay Ridge,14,414,36.57,9.42,52.39
Queens,Forest Hills,11,414,35.01,8.66,47.59
Queens,Jamaica,14,413,41.6,10.58,53.31
Queens,Jamaica,12,413,40.81,10.35,50.47
Manhattan,Washington Heights North,10,412,30.94,7.22,37.24
Brooklyn,Sheepshead Bay,10,412,40.86,10.12,54.55
Brooklyn,East Williamsburg,9,412,31.38,6.52,39.21
Queens,Jackson Heights,9,411,41.63,6.29,35.47
Brooklyn,Starrett City,7,411,39.23,10.15,65.26
Brooklyn,Stuyvesant Heights,17,411,32.01,7.39,54.52
Bronx,Soundview/Castle Hill,11,411,34.3,8.82,48.43
Bronx,University Heights/Morris Heights,7,410,36.65,9.59,53.44
Brooklyn,Brownsville,15,410,31.83,7.42,50.71
Brooklyn,Brownsville,16,410,35.44,9.48,58.85
Manhattan,Upper West Side North,3,409,17.7,3.63,10.88
Brooklyn,East New York,18,408,33.2,7.7,44.11
Brooklyn,Coney Island,15,408,46.19,12.68,69.21
Manhattan,Washington Heights North,7,407,33.13,8.33,41.88
Brooklyn,Williamsburg (North Side),21,407,18.6,3.11,16.61
Brooklyn,Crown Heights South,7,407,30.48,7.02,51.74
Queens,Long Island City/Hunters Point,7,406,47.95,7.06,27.02
Bronx,Mott Haven/Port Morris,10,406,30.38,6.78,35.74
Bronx,West Concourse,8,405,30.16,7.04,42.74
Brooklyn,Bay Ridge,9,405,34.44,9.04,48.44
Queens,Baisley Park,8,404,55.27,12.78,59.12
Brooklyn,Clinton Hill,14,404,28.87,6.56,46.75
Queens,South Ozone Park,8,403,52.01,10.52,50.95
Queens,Saint Albans,5,402,49.98,14.6,62.58
Queens,Long Island City/Queens Plaza,14,402,26.29,4.04,26.86
Queens,Jackson Heights,10,402,44.47,5.56,28.73
Brooklyn,East Flatbush/Farragut,14,402,28.29,5.71,43.41
Brooklyn,Starrett City,13,401,34.35,8.12,48.94
Manhattan,Little Italy/NoLiTa,5,400,19.82,3.74,12.82
Manhattan,Chinatown,8,400,20.43,3.58,19.73
Brooklyn,Bay Ridge,15,399,37.92,10.0,57.51
Queens,South Ozone Park,17,398,61.15,6.96,29.55
Queens,Hammels/Arverne,9,398,49.8,15.29,72.43
Brooklyn,Sheepshead Bay,12,397,39.63,9.81,53.11
Brooklyn,DUMBO/Vinegar Hill,12,395,25.52,4.65,22.09
Brooklyn,Bushwick South,15,395,30.15,6.9,50.63
Bronx,Melrose South,9,395,30.2,7.06,42.64
Queens,Long Island City/Queens Plaza,6,394,29.07,4.23,16.75
Queens,Jamaica,13,394,42.02,10.66,52.1
Manhattan,Central Harlem North,23,394,20.18,4.09,18.83
Brooklyn,Park Slope,18,393,22.99,4.31,28.24
Brooklyn,Canarsie,15,392,35.46,8.23,54.71
Bronx,West Concourse,9,391,28.48,6.36,38.64
Manhattan,East Harlem South,4,391,23.7,5.39,18.32
Queens,Far Rockaway,5,390,59.95,19.64,79.55
Bronx,Co-Op City,11,390,43.37,12.02,58.08
Queens,South Ozone Park,5,390,55.46,10.85,42.69
Manhattan,TriBeCa/Civic Center,5,390,25.03,5.43,14.92
Bronx,Mott Haven/Port Morris,16,389,31.92,7.65,49.25
Bronx,Williamsbridge/Olinville,5,389,44.7,13.89,54.99
Queens,Forest Hills,8,387,36.31,8.97,52.21
Brooklyn,Bushwick South,16,387,29.5,6.45,50.27
Queens,Baisley Park,7,387,57.56,12.6,61.07
Manhattan,Washington Heights South,6,386,29.45,7.13,32.16
Bronx,Melrose South,8,386,29.69,6.83,44.88
Bronx,Morrisania/Melrose,8,386,30.15,7.16,47.51
Bronx,Co-Op City,5,386,45.35,13.49,57.46
Bronx,Highbridge,8,386,33.47,8.02,46.12
Brooklyn,Williamsburg (South Side),22,385,21.86,3.69,17.64
Manhattan,Central Park,5,385,26.7,5.87,15.71
Manhattan,Two Bridges/Seward Park,6,384,29.46,6.66,32.65
Queens,Sunnyside,5,383,55.37,7.64,17.5
Brooklyn,East New York/Pennsylvania Avenue,7,382,38.66,10.1,63.63
Brooklyn,Midwood,9,382,29.45,6.56,45.52
Brooklyn,Downtown Brooklyn/MetroTech,8,382,25.3,4.94,23.19
Brooklyn,Bushwick South,7,381,30.76,7.44,46.49
Brooklyn,Bushwick South,17,380,32.95,7.84,53.97
Manhattan,World Trade Center,6,379,33.26,7.62,19.86
Bronx,University Heights/Morris Heights,10,379,35.3,8.67,46.78
Queens,Jackson Heights,14,378,46.79,5.47,26.28
Brooklyn,Marine Park/Mill Basin,12,378,31.31,6.62,38.31
Queens,Springfield Gardens North,8,378,39.17,11.2,59.54
Queens,Jamaica,11,378,41.91,10.7,51.22
Brooklyn,Homecrest,13,377,29.04,6.5,41.76
Bronx,Melrose South,7,377,29.35,7.06,45.49
Manhattan,Hamilton Heights,20,376,22.03,4.69,21.49
Brooklyn,Brownsville,17,376,35.5,8.79,53.68
Queens,South Ozone Park,18,375,64.8,7.18,30.03
Queens,Baisley Park,9,375,52.28,12.44,56.68
Queens,South Jamaica,6,375,50.47,14.01,67.1
Brooklyn,DUMBO/Vinegar Hill,19,375,24.02,4.47,21.07
Brooklyn,East New York,19,373,37.63,9.35,45.45
Brooklyn,Coney Island,14,372,42.17,11.38,62.77
Queens,Long Island City/Hunters Point,19,371,38.73,5.67,23.06
Brooklyn,Homecrest,12,371,32.08,7.25,45.21
Brooklyn,Sheepshead Bay,13,370,36.59,8.78,50.56
Brooklyn,Fort Greene,0,369,21.8,4.29,17.8
Brooklyn,Flatlands,15,369,29.34,6.25,45.02
Queens,Long Island City/Hunters Point,6,368,52.25,7.51,24.3
Queens,Astoria,18,367,24.54,4.52,23.72
Queens,Jackson Heights,15,367,45.81,4.67,26.24
Brooklyn,Midwood,10,367,31.1,7.03,46.24
Brooklyn,Brooklyn Heights,8,366,25.54,4.83,26.25
Brooklyn,Brooklyn Heights,19,366,21.52,4.33,21.24
Manhattan,Washington Heights North,11,366,30.07,7.05,33.28
Manhattan,Lincoln Square West,4,365,24.22,5.35,14.84
Queens,Sunnyside,20,365,39.89,5.67,21.1
Brooklyn,Sunset Park West,14,365,32.17,7.38,50.95
Queens,Forest Hills,12,365,35.7,8.62,46.97
Bronx,East Tremont,9,365,36.0,9.81,51.42
Bronx,Williamsbridge/Olinville,10,364,42.95,12.23,57.26
Brooklyn,Williamsburg (North Side),3,364,21.09,3.88,14.81
Brooklyn,Bay Ridge,7,364,40.81,10.58,58.26
Bronx,Morrisania/Melrose,9,363,32.99,8.12,48.57
Bronx,University Heights/Morris Heights,6,363,37.94,10.14,52.28
Bronx,Van Cortlandt Village,8,363,37.86,9.83,56.67
Queens,Baisley Park,17,363,69.1,12.92,47.53
Brooklyn,Bedford,7,363,29.86,6.46,42.48
Queens,Jackson Heights,6,363,37.77,6.08,32.15
Brooklyn,Borough Park,12,363,29.82,6.55,43.93
Brooklyn,Boerum Hill,20,363,25.17,5.71,27.91
Bronx,Melrose South,16,363,34.94,8.96,60.34
Brooklyn,Bedford,15,362,29.41,6.44,51.31
Bronx,Melrose South,10,362,29.29,6.53,42.33
Bronx,University Heights/Morris Heights,11,361,35.71,9.23,49.87
Bronx,East Concourse/Concourse Village,12,361,31.06,7.14,44.45
Brooklyn,Boerum Hill,9,361,27.77,5.38,34.65
Brooklyn,Flatlands,5,360,43.97,12.24,64.11
Brooklyn,DUMBO/Vinegar Hill,20,359,24.82,4.64,20.83
Queens,Far Rockaway,11,358,52.63,16.72,75.89
Brooklyn,Clinton Hill,15,358,29.22,6.48,49.84
Brooklyn,Midwood,14,357,27.92,5.56,42.01
Brooklyn,Downtown Brooklyn/MetroTech,20,357,24.45,4.88,20.77
Queens,Long Island City/Queens Plaza,13,357,25.54,4.28,21.68
Queens,Long Island City/Queens Plaza,18,356,24.2,4.26,22.41
Brooklyn,East Flatbush/Remsen Village,15,356,29.78,6.63,44.18
Brooklyn,Sheepshead Bay,8,356,41.23,9.81,58.67
Manhattan,Alphabet City,7,356,28.4,6.21,32.72
Queens,South Jamaica,9,356,45.55,11.79,57.02
Bronx,Mott Haven/Port Morris,17,354,32.37,7.88,46.17
Manhattan,East Harlem North,4,354,22.09,4.54,17.83
Manhattan,Battery Park City,5,354,42.07,10.79,21.82
Brooklyn,Park Slope,8,354,30.38,6.35,43.37
Queens,Long Island City/Hunters Point,23,354,28.78,4.19,17.1
Bronx,Highbridge,7,353,33.41,7.88,47.0
Brooklyn,Marine Park/Mill Basin,11,353,33.35,7.43,44.41
Brooklyn,East New York/Pennsylvania Avenue,11,353,35.72,9.0,49.08
Brooklyn,Crown Heights South,13,352,28.04,6.03,44.99
Queens,Baisley Park,10,352,52.35,11.77,49.52
Queens,Baisley Park,12,352,63.15,12.89,48.85
Brooklyn,Williamsburg (North Side),20,352,18.24,3.15,17.43
Manhattan,Manhattanville,6,352,23.89,5.49,23.32
Bronx,Parkchester,10,352,37.48,10.38,55.56
Queens,Long Island City/Queens Plaza,12,351,25.7,3.76,21.22
Brooklyn,Cypress Hills,9,351,31.0,7.22,39.92
Manhattan,Washington Heights North,15,351,26.81,5.89,32.5
Manhattan,Financial District North,4,350,27.12,6.08,15.6
Brooklyn,Fort Greene,7,350,28.34,6.23,38.93
Queens,Saint Albans,9,350,43.74,13.08,60.32
Brooklyn,Crown Heights North,19,349,33.28,8.57,47.25
Queens,Springfield Gardens North,7,348,42.72,12.76,74.96
Brooklyn,Downtown Brooklyn/MetroTech,23,347,22.02,4.01,16.66
Brooklyn,DUMBO/Vinegar Hill,21,347,23.39,4.44,19.13
Manhattan,Central Harlem,1,347,14.21,2.56,11.2
Queens,Hammels/Arverne,10,346,50.48,15.48,74.42
Bronx,University Heights/Morris Heights,5,346,37.59,10.74,45.22
Bronx,Mott Haven/Port Morris,13,346,31.5,7.52,42.6
Queens,Steinway,14,345,46.77,6.67,31.44
Brooklyn,Marine Park/Mill Basin,13,345,30.66,6.22,39.16
Manhattan,Hamilton Heights,22,344,20.05,3.98,17.4
